Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Block,AveStim,Duration,Condition
295,45,41,4,5.045135,1.66694,1,34,2000,1
295,43,49,5,3.076575,1.564635,1,34,100,0
295,36,54,4,3.226725,1.596055,1,34,100,0
295,42,58,7,2.131465,1.642735,1,34,2000,1
295,42,56,8,2.03912,1.89176,1,34,2000,1
295,36,50,5,2.83834,2.164285,1,34,100,0
295,32,46,3,2.214465,2.05749,1,34,2000,1
295,23,38,1,2.422425,1.987615,1,34,100,0
295,38,47,4,2.391325,8.911795,2,42,100,0
295,48,56,7,1.30318,1.564475,2,42,2000,1
295,55,58,6,2.58126,3.659455,2,42,100,0
295,45,59,8,2.40515,2.403025,2,42,2000,1
295,43,39,5,2.91451,1.493185,2,42,100,0
295,44,40,3,3.206175,1.82679,2,42,2000,1
295,36,38,2,2.174695,2.73191,2,42,100,0
295,28,42,4,1.80656,3.828825,2,42,2000,1
295,43,55,7,3.44298,2.224865,2,42,100,0
295,55,65,7,2.067075,1.596155,2,42,2000,1
295,48,59,6,1.840825,5.35594,2,42,2000,1
295,29,42,6,3.025705,1.892045,2,42,100,0
295,27,36,6,2.80553,2.739595,2,42,2000,1
295,47,39,4,2.29598,3.73203,2,42,100,0
295,39,58,3,2.069335,3.30643,2,42,2000,1
295,31,43,7,3.81256,54.614665,2,42,100,0
295,51,54,7,2.65287,1.689,2,42,2000,1
295,34,38,5,2.75216,3.02063,2,42,100,0
295,27,30,6,2.50446,3.58483,2,42,2000,1
295,49,46,6,3.48561,3.76454,2,42,100,0
295,49,57,5,3.82108,1.31418,2,42,100,0
295,44,63,9,2.46819,1.756625,2,42,2000,1
295,48,65,6,2.675455,1.5378,2,42,100,0
295,55,68,8,2.157595,2.003895,2,42,2000,1
295,37,40,1,2.35221,1.66857,2,42,2000,1
295,33,38,1,2.48685,1.740415,2,42,100,0
295,42,45,4,2.550745,2.04254,2,42,2000,1
295,50,44,5,2.849325,2.48763,2,42,100,0
295,57,69,6,2.623365,1.762535,2,42,2000,1
295,54,53,5,3.17165,1.356415,2,42,100,0
295,34,35,3,2.5262,1.482425,2,42,100,0
295,45,36,4,2.66264,1.635325,2,42,2000,1
295,35,38,5,2.36534,2.64488,2,42,100,0
295,34,34,4,1.712315,1.371395,2,42,2000,1
295,29,41,6,2.72607,1.61008,2,42,100,0
295,33,56,7,2.038875,2.4514,2,42,2000,1
295,44,59,6,2.83198,1.72317,2,42,100,0
295,53,69,9,1.97207,2.20309,2,42,2000,1
295,44,65,8,1.86315,1.867135,2,42,2000,1
295,44,57,6,2.57088,1.45537,2,42,100,0
295,33,32,7,2.325265,1.49577,3,31,100,0
295,40,44,8,1.53416,1.71501,3,31,2000,1
295,30,40,6,1.38351,1.45953,3,31,2000,1
295,30,46,6,1.96285,2.57533,3,31,100,0
295,40,52,7,2.500975,1.515405,3,31,100,0
295,39,56,6,2.644615,2.22088,3,31,2000,1
295,26,40,4,2.35724,2.46612,3,31,2000,1
295,33,53,8,3.18575,1.424705,3,31,100,0
295,32,49,7,1.6638,2.12399,3,31,2000,1
295,29,45,6,2.21196,1.33999,3,31,100,0
295,39,60,8,2.045815,3.483055,3,31,2000,1
295,28,39,7,2.75923,3.88309,3,31,100,0
295,18,38,6,4.329785,1.555815,3,31,100,0
295,35,46,6,1.811285,1.84523,3,31,2000,1
295,25,36,8,1.859365,2.20413,3,31,2000,1
295,25,35,8,2.110965,2.06076,3,31,100,0
295,38,51,6,2.209025,1.72356,3,31,2000,1
295,21,29,4,2.770915,1.49367,3,31,100,0
295,24,34,5,2.189995,1.67296,3,31,100,0
295,36,52,9,1.960115,1.8827,3,31,2000,1
295,43,57,7,2.24876,2.38826,3,31,100,0
295,45,63,9,2.38668,3.436055,3,31,2000,1
295,19,25,1,1.930755,1.618155,3,31,2000,1
295,20,33,5,3.44825,1.28556,3,31,100,0
295,23,37,3,2.51076,1.58719,3,31,100,0
295,31,46,4,1.81074,2.08224,3,31,2000,1
295,34,58,5,2.758945,1.54653,3,31,100,0
295,46,62,7,1.826505,1.752185,3,31,2000,1
295,20,29,1,2.09647,1.617675,3,31,2000,1
295,46,41,6,3.90431,2.35594,3,31,100,0
295,39,52,0,2.42593,3.08873,3,31,100,0
295,40,64,9,2.03969,2.157745,3,31,2000,1
295,26,48,6,2.415645,1.37991,3,31,100,0
295,25,34,5,2.24124,1.219545,3,31,2000,1
295,31,45,6,2.05783,1.68314,3,31,2000,1
295,37,54,6,2.58294,2.54127,3,31,100,0
295,21,39,3,3.78652,1.731875,3,31,100,0
295,20,40,1,4.278385,18.753225,3,31,2000,1
295,17,40,5,2.79907,1.43588,3,31,100,0
295,21,32,3,2.133815,1.650445,3,31,2000,1
295,56,6,0,2.02914,4.324695,4,49,2000,1
295,58,58,7,2.507675,1.86741,4,49,100,0
295,52,66,7,2.10313,1.67435,4,49,2000,1
295,53,58,5,3.18665,1.36466,4,49,100,0
295,35,44,5,3.83919,2.45911,4,49,100,0
295,54,59,7,1.965585,1.69115,4,49,2000,1
295,54,60,9,2.00727,3.27491,4,49,100,0
295,42,49,3,3.7971,1.908515,4,49,2000,1
295,63,66,8,2.0304,1.50657,4,49,100,0
295,61,70,6,2.293235,3.74788,4,49,2000,1
295,45,50,7,2.67511,2.22583,4,49,100,0
295,63,68,6,1.88564,1.44632,4,49,2000,1
295,52,69,6,2.5995,1.658655,4,49,100,0
295,63,68,4,1.848425,2.275455,4,49,2000,1
295,48,59,8,1.86752,1.77025,4,49,2000,1
295,53,63,7,3.062045,2.13845,4,49,100,0
295,43,52,7,2.284645,2.012045,4,49,2000,1
295,46,44,1,2.685465,1.810415,4,49,100,0
295,40,52,6,2.642925,2.99326,4,49,100,0
295,46,49,3,2.421415,1.54732,4,49,2000,1
295,46,52,6,2.12774,1.509205,4,49,100,0
295,34,56,7,1.77824,2.98735,4,49,2000,1
295,35,48,3,2.58401,2.496165,4,49,100,0
295,56,55,6,1.83602,1.405045,4,49,2000,1
295,45,56,6,3.17962,2.44359,4,49,100,0
295,38,42,5,2.32434,1.323,4,49,2000,1
295,53,60,5,2.10589,2.041915,4,49,2000,1
295,44,60,1,4.16587,3.634985,4,49,100,0
295,63,63,6,3.337245,2.37908,4,49,100,0
295,41,58,3,1.808905,1.7807,4,49,2000,1
295,44,63,8,2.31948,3.41023,4,49,100,0
295,47,51,4,3.172595,3.98769,4,49,2000,1
295,42,61,7,2.342785,2.00307,4,49,2000,1
295,35,32,5,2.292115,2.17988,4,49,100,0
295,57,41,3,2.346015,1.986165,4,49,100,0
295,47,44,5,1.729945,1.75457,4,49,2000,1
295,55,59,6,2.04409,1.970675,4,49,2000,1
295,41,58,6,3.028685,1.691105,4,49,100,0
295,57,62,8,2.19042,2.361665,4,49,100,0
295,41,56,3,2.264155,2.944975,4,49,2000,1
295,43,40,6,2.77836,1.499905,5,46,100,0
295,55,58,7,1.913055,1.64332,5,46,2000,1
295,42,39,4,2.384975,1.706125,5,46,100,0
295,46,57,7,1.67451,2.226755,5,46,2000,1
295,55,64,8,1.908485,1.371515,5,46,2000,1
295,42,30,6,2.27078,1.73998,5,46,100,0
295,53,40,4,2.26123,2.20872,5,46,100,0
295,34,36,6,1.853585,1.622335,5,46,2000,1
295,61,63,2,1.749605,1.579945,5,46,2000,1
295,52,58,4,2.285875,1.65689,5,46,100,0
295,48,57,1,2.700725,9.29947,5,46,100,0
295,44,45,6,1.76006,1.515845,5,46,2000,1
295,36,40,4,2.76297,1.666435,5,46,100,0
295,32,38,6,1.779545,1.747195,5,46,2000,1
295,51,48,4,2.98876,1.81742,5,46,100,0
295,31,37,8,1.854045,3.09777,5,46,2000,1
295,59,65,9,2.0418,2.227785,5,46,2000,1
295,55,35,1,2.830345,2.368585,5,46,100,0
295,46,42,6,3.147715,2.50609,5,46,100,0
295,37,45,7,1.93362,1.94532,5,46,2000,1
295,48,52,4,2.96329,1.65918,5,46,100,0
295,50,66,7,4.61317,1.618405,5,46,2000,1
295,60,63,5,2.23753,2.16091,5,46,100,0
295,54,59,7,2.41577,1.82639,5,46,2000,1
295,54,49,4,3.10867,1.899315,5,46,100,0
295,47,52,2,2.024015,1.970245,5,46,2000,1
295,47,56,6,2.45443,1.463645,5,46,2000,1
295,36,40,4,2.53856,1.93073,5,46,100,0
295,54,53,6,2.838315,2.178155,5,46,100,0
295,34,46,3,1.98678,1.851445,5,46,2000,1
295,32,49,7,2.520205,1.603085,5,46,100,0
295,60,64,8,1.772785,1.72266,5,46,2000,1
295,55,63,3,2.212475,1.345315,5,46,2000,1
295,44,40,2,3.018425,3.235165,5,46,100,0
295,33,38,6,1.865115,2.800875,5,46,2000,1
295,50,46,7,2.677225,1.714795,5,46,100,0
295,34,40,6,2.235095,2.540525,5,46,100,0
295,56,60,8,2.989525,2.56257,5,46,2000,1
295,55,56,7,2.3833,3.488835,5,46,100,0
295,58,66,8,1.91967,4.19466,5,46,2000,1
295,35,38,6,2.873205,6.47241,6,41,100,0
295,32,51,8,2.221385,1.651395,6,41,2000,1
295,35,39,6,2.12582,1.745415,6,41,2000,1
295,55,48,6,3.228725,2.164355,6,41,100,0
295,36,46,4,2.213775,2.04127,6,41,2000,1
295,35,56,8,2.917975,1.747575,6,41,100,0
295,41,59,9,1.92105,2.483075,6,41,2000,1
295,30,47,7,2.396445,1.597465,6,41,100,0
295,26,44,5,2.19107,1.27555,6,41,2000,1
295,38,49,5,2.641005,1.68923,6,41,100,0
295,37,52,2,2.935305,1.60048,6,41,100,0
295,40,59,7,2.017335,2.370035,6,41,2000,1
295,35,40,1,3.730045,2.562645,6,41,100,0
295,39,56,6,1.87072,1.195465,6,41,2000,1
295,34,41,3,1.921895,2.966135,6,41,2000,1
295,26,43,4,2.75859,2.219525,6,41,100,0
295,37,58,6,2.00668,1.505795,6,41,2000,1
295,28,46,4,2.68175,2.64931,6,41,100,0
295,41,61,1,2.20082,1.69433,6,41,2000,1
295,54,66,6,1.95174,1.873655,6,41,100,0
295,34,59,4,1.98031,2.14542,6,41,2000,1
295,30,56,5,3.155855,1.43423,6,41,100,0
295,39,55,4,2.07209,1.296475,6,41,100,0
295,42,61,6,2.173,1.90727,6,41,2000,1
295,33,64,6,1.79291,1.64351,6,41,2000,1
295,39,60,7,1.9797,1.85877,6,41,100,0
295,26,49,5,3.02131,1.797885,6,41,100,0
295,56,67,8,2.39029,1.930315,6,41,2000,1
295,32,40,7,1.991165,2.40979,6,41,2000,1
295,26,48,6,3.085285,1.52461,6,41,100,0
295,52,62,6,2.9634,1.688525,6,41,100,0
295,27,46,3,4.47041,1.69048,6,41,2000,1
295,28,52,4,1.752955,1.943745,6,41,2000,1
295,44,64,7,2.826955,2.17039,6,41,100,0
295,52,67,8,2.511895,2.20109,6,41,100,0
295,38,41,3,2.01242,1.71458,6,41,2000,1
295,41,63,7,1.96,2.466315,6,41,2000,1
295,48,68,6,2.375385,1.34612,6,41,100,0
295,54,63,7,2.42592,1.337185,6,41,100,0
295,53,60,2,1.94663,3.089235,6,41,2000,1
296,37,35,3,6.631115,6.99058,1,37,2000,1
296,45,30,1,5.84281,5.15901,1,37,100,0
296,32,35,0,5.646425,2.894555,1,37,100,0
296,33,40,4,6.431585,3.85532,1,37,2000,1
296,49,40,0,4.88881,2.127415,1,37,100,0
296,46,NaN,3,NaN,2.97348,1,37,2000,1
296,48,50,1,4.987845,4.51048,1,37,100,0
296,38,40,6,7.502955,5.006675,1,37,2000,1
296,42,NaN,1,NaN,3.62209,1,37,100,0
296,33,35,6,8.72694,3.45502,1,37,2000,1
296,38,40,7,6.829625,2.391185,1,37,2000,1
296,48,50,1,4.042785,1.862855,1,37,100,0
296,39,42,8,6.92332,2.75845,1,37,2000,1
296,42,NaN,2,NaN,2.728765,1,37,100,0
296,47,38,3,8.49932,3.607395,1,37,100,0
296,42,48,7,6.541675,2.214845,1,37,2000,1
296,22,36,8,6.366495,1.99896,1,37,2000,1
296,26,27,1,8.402905,3.11105,1,37,100,0
296,36,47,7,7.199225,1.64716,1,37,2000,1
296,45,39,3,9.61302,4.07096,1,37,100,0
296,32,32,4,8.979085,4.295015,1,37,100,0
296,31,39,6,7.21462,4.71959,1,37,2000,1
296,37,25,1,9.96215,3.287075,1,37,100,0
296,34,49,7,9.327245,2.982985,1,37,2000,1
296,42,37,2,9.57022,2.07886,1,37,100,0
296,48,45,3,9.26467,3.207485,1,37,2000,1
296,32,28,2,8.258545,3.807565,1,37,100,0
296,48,50,5,8.446955,6.69527,1,37,2000,1
296,34,NaN,5,NaN,4.108285,1,37,2000,1
296,47,32,3,7.953855,4.0313,1,37,100,0
296,27,26,3,8.618375,3.655105,1,37,100,0
296,34,34,7,6.757665,4.91028,1,37,2000,1
296,49,56,5,7.142915,3.39058,1,37,2000,1
296,26,27,5,7.97105,2.750365,1,37,100,0
296,26,23,2,8.283015,5.078765,1,37,100,0
296,32,37,6,7.03097,2.72629,1,37,2000,1
296,22,33,7,8.334555,4.61454,1,37,2000,1
296,23,28,2,7.826555,2.590505,1,37,100,0
296,46,49,4,7.743375,4.53488,1,37,2000,1
296,51,48,6,9.81049,3.767485,1,37,100,0
296,27,33,7,6.38363,7.16645,2,42,2000,1
296,36,27,5,6.794405,3.2793,2,42,100,0
296,44,NaN,6,NaN,2.43602,2,42,2000,1
296,40,32,6,6.682065,3.63932,2,42,100,0
296,50,41,3,7.282755,2.654775,2,42,100,0
296,48,47,6,5.334625,2.799325,2,42,2000,1
296,45,39,6,8.442205,3.670395,2,42,100,0
296,30,42,5,6.13573,5.20689,2,42,2000,1
296,33,29,2,7.250405,2.63045,2,42,100,0
296,56,47,6,4.47029,1.90348,2,42,2000,1
296,34,42,6,4.213765,3.46327,2,42,2000,1
296,48,45,4,8.306525,2.166965,2,42,100,0
296,57,NaN,5,NaN,3.06316,2,42,100,0
296,52,52,6,5.676965,1.998955,2,42,2000,1
296,57,55,6,5.75905,1.862015,2,42,2000,1
296,27,36,4,6.62752,2.42289,2,42,100,0
296,33,44,7,4.878005,3.13531,2,42,2000,1
296,34,39,4,5.57856,2.02315,2,42,100,0
296,31,41,7,5.734215,3.36587,2,42,2000,1
296,47,43,2,7.05705,2.166775,2,42,100,0
296,47,45,3,7.817385,2.022495,2,42,100,0
296,42,38,6,7.325995,2.91931,2,42,2000,1
296,32,32,3,7.00811,2.878515,2,42,100,0
296,45,48,8,8.286375,2.85458,2,42,2000,1
296,49,42,4,9.024795,3.175265,2,42,100,0
296,51,52,6,6.18243,3.39871,2,42,2000,1
296,30,32,4,5.803415,2.00673,2,42,100,0
296,39,46,7,4.98935,2.991125,2,42,2000,1
296,32,47,6,5.958345,2.71866,2,42,2000,1
296,46,48,8,6.53839,1.974645,2,42,100,0
296,39,39,6,7.08145,2.046995,2,42,100,0
296,37,53,7,5.79854,1.967785,2,42,2000,1
296,50,46,6,9.92982,2.47115,2,42,100,0
296,33,42,9,4.78985,2.50215,2,42,2000,1
296,49,51,6,5.173985,1.89403,2,42,2000,1
296,27,33,4,5.85118,4.36716,2,42,100,0
296,36,46,6,3.828385,3.71148,2,42,2000,1
296,40,42,5,7.369015,1.63864,2,42,100,0
296,51,48,4,6.01893,2.758125,2,42,100,0
296,40,52,5,5.76021,2.76681,2,42,2000,1
296,36,41,7,4.87795,2.022915,3,33,2000,1
296,45,37,4,6.32998,3.598655,3,33,100,0
296,28,42,6,5.557635,4.271125,3,33,2000,1
296,47,41,6,5.795195,3.591145,3,33,100,0
296,35,48,6,5.165885,1.823055,3,33,2000,1
296,25,28,7,6.625685,2.46306,3,33,100,0
296,37,49,4,8.525535,2.838535,3,33,2000,1
296,20,21,6,6.98562,4.846755,3,33,100,0
296,43,49,7,7.05393,2.766215,3,33,2000,1
296,31,28,4,5.62014,1.854365,3,33,100,0
296,19,27,8,4.46992,2.758375,3,33,2000,1
296,33,25,7,6.218115,2.27898,3,33,100,0
296,18,19,6,6.482545,2.91096,3,33,100,0
296,37,41,4,6.750945,2.59828,3,33,2000,1
296,43,38,6,4.853845,2.614305,3,33,2000,1
296,20,29,5,6.57734,2.22355,3,33,100,0
296,40,44,6,5.71821,2.02273,3,33,2000,1
296,36,36,6,6.38663,2.863015,3,33,100,0
296,27,37,5,9.77913,1.99109,3,33,100,0
296,39,42,6,6.0458,1.839565,3,33,2000,1
296,18,24,8,5.48457,2.615245,3,33,2000,1
296,40,33,4,5.78616,1.637445,3,33,100,0
296,30,38,7,3.99952,2.246645,3,33,2000,1
296,27,26,3,6.307205,1.869565,3,33,100,0
296,35,24,2,5.47397,1.87843,3,33,100,0
296,24,36,5,4.06263,2.094105,3,33,2000,1
296,24,27,4,5.643735,2.02285,3,33,100,0
296,36,41,6,4.535275,2.82991,3,33,2000,1
296,21,24,7,5.38667,4.26239,3,33,100,0
296,48,42,4,5.074145,4.198135,3,33,2000,1
296,18,19,4,6.0595,2.88646,3,33,100,0
296,48,46,6,5.902075,2.494785,3,33,2000,1
296,23,21,8,5.75435,3.350155,3,33,100,0
296,18,21,6,5.231395,2.269235,3,33,2000,1
296,32,32,5,5.50722,2.062645,3,33,100,0
296,38,37,4,8.58953,2.75004,3,33,2000,1
296,23,22,3,5.433625,3.878475,3,33,100,0
296,47,44,6,5.55821,2.51067,3,33,2000,1
296,48,36,2,6.320735,2.61507,3,33,100,0
296,44,43,6,4.19878,2.653275,3,33,2000,1
296,40,34,3,7.322405,2.24695,4,30,100,0
296,36,48,4,4.428605,2.73391,4,30,2000,1
296,32,33,4,7.186785,2.05457,4,30,100,0
296,36,42,7,4.46938,3.95023,4,30,2000,1
296,37,26,5,7.09495,3.08631,4,30,100,0
296,38,38,8,5.00621,4.197595,4,30,2000,1
296,30,33,8,5.406545,2.830075,4,30,2000,1
296,39,29,6,5.354715,2.613575,4,30,100,0
296,25,22,7,8.089145,2.55865,4,30,100,0
296,26,31,7,5.132935,1.710635,4,30,2000,1
296,42,44,5,4.435225,2.335115,4,30,2000,1
296,17,21,8,5.081605,2.750725,4,30,100,0
296,23,24,8,3.72634,3.13476,4,30,2000,1
296,34,29,8,5.969335,2.022685,4,30,100,0
296,27,24,8,6.01146,2.399215,4,30,100,0
296,45,49,6,8.093205,2.126615,4,30,2000,1
296,19,19,6,7.76211,2.70281,4,30,100,0
296,31,35,6,4.15,4.34185,4,30,2000,1
296,44,33,5,7.39448,2.158895,4,30,100,0
296,27,34,8,6.01361,2.414635,4,30,2000,1
296,34,26,6,6.72997,3.214185,4,30,100,0
296,23,26,8,4.09457,1.997755,4,30,2000,1
296,31,22,7,6.343095,4.06229,4,30,2000,1
296,16,21,6,9.51428,4.1102,4,30,100,0
296,26,35,8,4.09426,2.12574,4,30,2000,1
296,23,23,6,6.68276,2.718275,4,30,100,0
296,23,31,6,7.718055,3.438315,4,30,2000,1
296,44,34,5,7.496995,4.174285,4,30,100,0
296,15,16,10,5.069785,3.582525,4,30,2000,1
296,38,33,7,7.04661,4.831685,4,30,100,0
296,42,41,7,6.970055,3.09446,4,30,100,0
296,39,37,6,5.741655,2.494565,4,30,2000,1
296,21,23,9,3.885565,2.2941,4,30,2000,1
296,17,21,4,7.3142,4.255225,4,30,100,0
296,24,37,6,4.96626,1.98248,4,30,2000,1
296,18,21,3,5.231875,3.48588,4,30,100,0
296,20,27,2,5.746835,3.43078,4,30,100,0
296,31,38,7,5.420365,2.88616,4,30,2000,1
296,16,15,5,8.54021,3.89412,4,30,100,0
296,16,22,9,3.812925,2.53518,4,30,2000,1
296,38,50,3,5.76643,2.358625,5,34,2000,1
296,22,29,6,5.59309,2.7021,5,34,100,0
296,31,36,8,3.56562,2.166685,5,34,2000,1
296,37,29,6,6.47302,1.91147,5,34,100,0
296,49,36,5,7.369665,2.014945,5,34,100,0
296,23,31,6,5.102475,3.22901,5,34,2000,1
296,24,26,4,5.8657,2.04695,5,34,100,0
296,30,39,8,5.908865,2.847085,5,34,2000,1
296,40,34,3,6.48958,2.19034,5,34,100,0
296,31,42,6,4.349455,2.630615,5,34,2000,1
296,48,52,5,7.68594,3.79031,5,34,2000,1
296,35,27,4,8.129325,3.79887,5,34,100,0
296,26,24,5,5.25905,5.99017,5,34,100,0
296,22,24,7,6.86996,2.093535,5,34,2000,1
296,34,32,4,5.29896,2.830595,5,34,100,0
296,31,39,5,5.364315,2.78258,5,34,2000,1
296,47,41,3,8.23509,2.621615,5,34,100,0
296,23,27,9,5.356375,3.78187,5,34,2000,1
296,37,48,6,4.758875,2.97384,5,34,2000,1
296,24,26,4,6.617265,2.646625,5,34,100,0
296,28,36,8,3.974755,3.07731,5,34,2000,1
296,21,28,3,9.2331,4.695045,5,34,100,0
296,24,32,8,3.526025,2.09394,5,34,2000,1
296,43,42,5,9.008395,4.67867,5,34,100,0
296,23,27,8,8.13184,6.02995,5,34,100,0
296,33,36,7,5.53166,3.42369,5,34,2000,1
296,27,31,6,6.202545,2.52627,5,34,100,0
296,49,57,6,7.65345,3.88598,5,34,2000,1
296,49,48,6,5.287685,2.06944,5,34,2000,1
296,45,41,5,7.72121,2.6623,5,34,100,0
296,36,40,4,8.028755,4.501885,5,34,100,0
296,28,39,8,5.95689,2.41501,5,34,2000,1
296,43,44,3,7.746385,4.797895,5,34,100,0
296,32,43,7,6.04497,2.590005,5,34,2000,1
296,49,48,4,9.219755,3.134725,5,34,100,0
296,37,46,6,5.53248,2.80649,5,34,2000,1
296,44,42,6,5.51842,5.622685,5,34,2000,1
296,42,31,3,6.112865,2.6701,5,34,100,0
296,25,29,5,7.938615,4.23871,5,34,100,0
296,34,39,4,7.30742,4.758685,5,34,2000,1
296,42,56,5,7.295515,2.830725,6,48,2000,1
296,53,52,5,7.65692,2.294765,6,48,100,0
296,62,48,4,8.154295,3.118615,6,48,100,0
296,38,45,8,4.87692,1.71821,6,48,2000,1
296,40,51,6,4.33548,1.710855,6,48,2000,1
296,39,39,3,8.016255,4.887195,6,48,100,0
296,47,54,5,4.805445,2.806815,6,48,2000,1
296,45,38,4,8.99276,2.254535,6,48,100,0
296,45,32,6,6.257735,2.46223,6,48,100,0
296,58,58,7,5.933115,2.77422,6,48,2000,1
296,50,45,6,6.601805,3.206495,6,48,100,0
296,38,48,7,5.898565,5.622225,6,48,2000,1
296,50,59,6,6.36656,4.397865,6,48,2000,1
296,43,NaN,5,NaN,3.65375,6,48,100,0
296,36,36,5,8.339455,2.05442,6,48,100,0
296,44,58,7,6.572515,1.966495,6,48,2000,1
296,42,46,7,5.149655,1.68657,6,48,2000,1
296,62,51,5,6.409885,3.06294,6,48,100,0
296,60,64,6,7.7979,2.00659,6,48,2000,1
296,47,42,5,8.38502,10.9105,6,48,100,0
296,58,66,8,4.415025,1.845795,6,48,2000,1
296,48,44,6,4.57611,2.0066,6,48,100,0
296,49,38,6,4.426305,3.358095,6,48,100,0
296,56,64,7,4.08441,2.702915,6,48,2000,1
296,63,66,7,4.14328,3.02213,6,48,2000,1
296,55,49,4,5.152665,3.75857,6,48,100,0
296,52,58,5,4.492905,3.99827,6,48,2000,1
296,56,47,6,9.03339,1.99818,6,48,100,0
296,36,36,3,5.481035,2.222305,6,48,100,0
296,49,52,6,4.356825,2.718695,6,48,2000,1
296,59,51,6,5.08541,3.29471,6,48,2000,1
296,61,42,5,5.775365,1.74254,6,48,100,0
296,36,53,6,4.135245,1.98218,6,48,2000,1
296,34,31,4,4.897455,2.72645,6,48,100,0
296,59,66,6,4.9018,3.16585,6,48,2000,1
296,37,32,5,5.856475,3.42258,6,48,100,0
296,36,42,9,3.460035,3.3354,6,48,2000,1
296,38,44,8,5.422935,2.72663,6,48,100,0
296,51,53,7,4.245175,2.462415,6,48,2000,1
296,57,38,5,8.745375,2.182585,6,48,100,0
297,64,47,7,3.65773,1.862965,1,50,100,0
297,58,38,8,2.72022,1.350675,1,50,2000,1
297,55,33,8,2.681405,1.506685,1,50,100,0
297,59,28,9,2.229745,2.21454,1,50,2000,1
297,42,25,7,2.83192,1.286525,1,50,100,0
297,39,24,8,2.215445,1.216485,1,50,2000,1
297,41,30,7,2.50311,1.76327,1,50,100,0
297,58,36,8,2.33801,2.134705,1,50,2000,1
297,57,33,6,3.02286,1.38212,1,50,100,0
297,58,45,8,2.454175,1.251205,1,50,2000,1
297,39,31,7,2.336565,1.57752,1,50,2000,1
297,43,35,7,2.56598,2.09372,1,50,100,0
297,44,25,7,2.369455,1.37474,1,50,2000,1
297,54,35,8,3.77913,1.454705,1,50,100,0
297,57,39,8,2.81938,1.71113,1,50,100,0
297,45,34,8,3.152785,1.81454,1,50,2000,1
297,51,48,8,2.701325,1.73418,1,50,100,0
297,64,32,8,2.538455,2.422215,1,50,2000,1
297,43,36,7,2.997315,1.262585,1,50,100,0
297,43,31,7,2.432175,1.50243,1,50,2000,1
297,56,38,9,2.801445,1.92593,1,50,2000,1
297,53,46,7,4.296555,1.56808,1,50,100,0
297,56,35,9,2.72544,1.39732,1,50,100,0
297,56,42,8,3.08538,1.22898,1,50,2000,1
297,40,27,7,2.77151,1.23108,1,50,100,0
297,48,29,8,2.48926,1.565745,1,50,2000,1
297,37,25,7,2.1447,1.50286,1,50,2000,1
297,39,41,6,4.817465,1.56159,1,50,100,0
297,36,32,7,5.14505,1.302965,1,50,2000,1
297,56,36,8,2.717555,1.556855,1,50,100,0
297,48,47,9,3.855625,1.526535,1,50,100,0
297,40,28,7,6.55706,1.15023,1,50,2000,1
297,49,26,7,3.38147,1.8365,1,50,2000,1
297,37,25,8,2.352945,1.59847,1,50,100,0
297,61,36,9,2.593725,1.126085,1,50,100,0
297,55,38,8,2.98783,2.024575,1,50,2000,1
297,37,33,7,2.502135,1.22224,1,50,100,0
297,42,31,9,4.420315,3.181145,1,50,2000,1
297,65,48,9,5.33658,5.7105,1,50,2000,1
297,51,38,9,3.998175,3.747175,1,50,100,0
297,57,40,5,2.62194,3.070885,2,48,100,0
297,47,37,9,2.92671,3.55069,2,48,2000,1
297,36,29,9,3.055565,1.52255,2,48,100,0
297,61,38,8,2.80164,1.740245,2,48,2000,1
297,39,32,8,3.667385,1.34222,2,48,100,0
297,42,30,7,2.393395,1.59006,2,48,2000,1
297,48,29,8,5.058015,2.805675,2,48,2000,1
297,61,NaN,8,NaN,3.21114,2,48,100,0
297,45,42,8,2.772195,2.85451,2,48,2000,1
297,43,39,8,5.180325,3.47727,2,48,100,0
297,37,28,7,2.812405,2.702075,2,48,2000,1
297,44,29,8,3.844475,1.822785,2,48,100,0
297,54,36,9,2.601645,2.757625,2,48,2000,1
297,51,31,9,4.707495,1.87832,2,48,100,0
297,35,23,8,2.815195,1.458405,2,48,100,0
297,51,34,8,3.06352,1.372965,2,48,2000,1
297,45,37,8,2.520645,1.117995,2,48,2000,1
297,47,37,8,4.22205,1.780955,2,48,100,0
297,48,41,10,2.51257,2.750665,2,48,2000,1
297,50,38,10,5.849195,4.51873,2,48,100,0
297,61,43,8,2.430825,1.83845,2,48,2000,1
297,57,39,7,5.193565,2.67093,2,48,100,0
297,47,28,9,2.75129,1.94226,2,48,2000,1
297,34,25,8,3.006005,2.3344,2,48,100,0
297,42,31,9,2.818415,1.838365,2,48,100,0
297,63,44,9,5.231225,2.39001,2,48,2000,1
297,33,23,10,2.74623,1.945985,2,48,100,0
297,56,29,10,3.212685,1.775055,2,48,2000,1
297,55,41,10,8.182515,1.90982,2,48,2000,1
297,41,32,8,5.20553,1.38959,2,48,100,0
297,33,23,9,2.98446,1.37581,2,48,100,0
297,59,36,10,6.022175,1.3426,2,48,2000,1
297,55,43,9,2.617965,1.6058,2,48,100,0
297,33,24,9,3.09303,1.874965,2,48,2000,1
297,42,35,9,2.81647,1.766135,2,48,100,0
297,35,26,8,3.151615,1.34984,2,48,2000,1
297,58,36,9,2.81469,1.310415,2,48,100,0
297,59,46,10,2.60669,1.36402,2,48,2000,1
